orf_id	gene	transcript	orf_biotype	final_tier	is_peptidein	strand	chrom	n_exons	length_aa	length_bp	intervals_1based	intervals_0based	min_start_0based	max_end_0based	span_bp
c9norep96	HSDL2-AS1	ENST00000463223	lncRNA-ORF	4	False	-	chr9	2	105	318	chr9:112485373-112485561+chr9:112486390-112486518	chr9:112485372-112485561;chr9:112486389-112486518	112485372	112486518	1146
c9norep97	INIP	ENST00000374242	dORF	4	False	-	chr9	1	99	300	chr9:112687068-112687367	chr9:112687067-112687367	112687067	112687367	300
c9norep98	CDC26	ENST00000374206	uORF	4	False	-	chr9	2	18	57	chr9:113272545-113272548+chr9:113273329-113273381	chr9:113272544-113272548;chr9:113273328-113273381	113272544	113273381	837
c9norep99	COL27A1	ENST00000356083	uORF	4	False	+	chr9	1	34	105	chr9:114155752-114155856	chr9:114155751-114155856	114155751	114155856	105
c9norep100	AKNA	ENST00000374088	uORF	4	False	-	chr9	1	18	57	chr9:114387897-114387953	chr9:114387896-114387953	114387896	114387953	57
c9norep101	ENSG00000235119	ENST00000448674	lncRNA-ORF	4	False	-	chr9	1	20	63	chr9:114396755-114396817	chr9:114396754-114396817	114396754	114396817	63
c9norep102	WHRN	ENST00000673697	uORF	4	False	-	chr9	1	23	72	chr9:114505295-114505366	chr9:114505294-114505366	114505294	114505366	72
c9norep103	nan	nan	mixed	1B	False	-	chr9	2	47	144	chr9:116651700-116651793+chr9:116687066-116687115	chr9:116651699-116651793;chr9:116687065-116687115	116651699	116687115	35416
c9norep104	BRINP1	ENST00000265922	uORF	4	False	-	chr9	1	19	60	chr9:119369195-119369254	chr9:119369194-119369254	119369194	119369254	60
c9norep105	GSN	ENST00000545652	uORF	4	False	+	chr9	1	23	72	chr9:121286619-121286690	chr9:121286618-121286690	121286618	121286690	72
c9norep106	DAB2IP	ENST00000648444	uORF	4	False	+	chr9	1	30	93	chr9:121737226-121737318	chr9:121737225-121737318	121737225	121737318	93
c9norep107	DAB2IP	ENST00000648444	uORF	4	False	+	chr9	1	17	54	chr9:121737468-121737521	chr9:121737467-121737521	121737467	121737521	54
c9norep108	TTLL11	ENST00000685478	dORF	4	False	-	chr9	1	98	297	chr9:121885065-121885361	chr9:121885064-121885361	121885064	121885361	297
c9norep109	TTLL11	ENST00000685478	dORF	4	False	-	chr9	1	38	117	chr9:121885376-121885492	chr9:121885375-121885492	121885375	121885492	117
c9norep110	TTLL11	ENST00000321582	uORF	2B	False	-	chr9	1	40	123	chr9:122093154-122093276	chr9:122093153-122093276	122093153	122093276	123
c9norep111	LHX6	ENST00000340587	dORF	4	False	-	chr9	1	62	189	chr9:122204133-122204321	chr9:122204132-122204321	122204132	122204321	189
c9norep112	RBM18	ENST00000417201	intORF	4	False	-	chr9	2	39	120	chr9:122251933-122251973+chr9:122261380-122261458	chr9:122251932-122251973;chr9:122261379-122261458	122251932	122261458	9526
c9norep113	nan	nan	mixed	4	False	-	chr9	2	29	90	chr9:122254357-122254367+chr9:122261380-122261458	chr9:122254356-122254367;chr9:122261379-122261458	122254356	122261458	7102
c9norep114	DENND1A	ENST00000394215	intORF	4	False	-	chr9	2	42	129	chr9:123757704-123757822+chr9:123769514-123769523	chr9:123757703-123757822;chr9:123769513-123769523	123757703	123769523	11820
c9norep115	DENND1A	ENST00000394215	uoORF	4	False	-	chr9	2	19	60	chr9:123878998-123879021+chr9:123929889-123929924	chr9:123878997-123879021;chr9:123929888-123929924	123878997	123929924	50927
c9norep116	MIR181A2HG	ENST00000429139	lncRNA-ORF	2B	False	+	chr9	1	55	168	chr9:124658543-124658710	chr9:124658542-124658710	124658542	124658710	168
c9norep117	ARPC5L	ENST00000353214	uORF	4	False	+	chr9	1	40	123	chr9:124862221-124862343	chr9:124862220-124862343	124862220	124862343	123
c9norep118	ZBTB43	ENST00000373464	uORF	4	False	+	chr9	1	17	54	chr9:126808828-126808881	chr9:126808827-126808881	126808827	126808881	54
c9norep119	RALGPS1	ENST00000259351	uoORF	4	False	+	chr9	1	22	69	chr9:126962243-126962311	chr9:126962242-126962311	126962242	126962311	69
c9norep120	NIBAN2	ENST00000373312	dORF	4	False	-	chr9	1	72	219	chr9:127505901-127506119	chr9:127505900-127506119	127505900	127506119	219
c9norep121	NIBAN2	ENST00000373312	dORF	4	False	-	chr9	1	130	393	chr9:127506236-127506628	chr9:127506235-127506628	127506235	127506628	393
c9norep122	NIBAN2	ENST00000373312	dORF	4	False	-	chr9	1	147	444	chr9:127506376-127506819	chr9:127506375-127506819	127506375	127506819	444
c9norep123	DPM2	ENST00000314392	dORF	4	False	-	chr9	1	36	111	chr9:127935240-127935350	chr9:127935239-127935350	127935239	127935350	111
c9norep124	DPM2	ENST00000314392	dORF	4	False	-	chr9	1	58	177	chr9:127935296-127935472	chr9:127935295-127935472	127935295	127935472	177
c9norep125	DPM2	ENST00000314392	intORF	2B	False	-	chr9	2	34	105	chr9:127935760-127935780+chr9:127936553-127936636	chr9:127935759-127935780;chr9:127936552-127936636	127935759	127936636	877
c9norep126	SWI5	ENST00000419867	intORF	2B	False	+	chr9	1	39	120	chr9:128276587-128276706	chr9:128276586-128276706	128276586	128276706	120
c9norep127	SWI5	ENST00000418976	dORF	2B	False	+	chr9	1	73	222	chr9:128288768-128288989	chr9:128288767-128288989	128288767	128288989	222
c9norep128	URM1	ENST00000372853	doORF	4	False	+	chr9	2	90	273	chr9:128389290-128389309+chr9:128389666-128389918	chr9:128389289-128389309;chr9:128389665-128389918	128389289	128389918	629
c9norep129	nan	nan	mixed	4	False	+	chr9	3	49	150	chr9:128457396-128457437+chr9:128459567-128459657+chr9:128460158-128460174	chr9:128457395-128457437;chr9:128459566-128459657;chr9:128460157-128460174	128457395	128460174	2779
c9norep130	ZDHHC12-DT	ENST00000443631	lncRNA-ORF	4	False	+	chr9	1	53	162	chr9:128732843-128733004	chr9:128732842-128733004	128732842	128733004	162
c9norep131	LRRC8A	ENST00000372600	dORF	4	False	+	chr9	1	85	258	chr9:128916788-128917045	chr9:128916787-128917045	128916787	128917045	258
c9norep132	PTPA	ENST00000348141	uORF	4	False	+	chr9	1	33	102	chr9:129111344-129111445	chr9:129111343-129111445	129111343	129111445	102
c9norep133	ENSG00000235007	ENST00000674648	doORF	4	False	+	chr9	1	42	129	chr9:129208978-129209106	chr9:129208977-129209106	129208977	129209106	129
c9norep134	LINC01503	ENST00000654190	lncRNA-ORF	4	False	+	chr9	1	61	186	chr9:129333896-129334081	chr9:129333895-129334081	129333895	129334081	186
c9norep135	LINC01503	ENST00000657651	lncRNA-ORF	4	False	+	chr9	3	91	276	chr9:129336977-129336988+chr9:129338792-129338917+chr9:129341736-129341873	chr9:129336976-129336988;chr9:129338791-129338917;chr9:129341735-129341873	129336976	129341873	4897
c9norep137	LINC00963	ENST00000423918	lncRNA-ORF	4	False	+	chr9	2	28	87	chr9:129489233-129489299+chr9:129493478-129493497	chr9:129489232-129489299;chr9:129493477-129493497	129489232	129493497	4265
c9norep136	LINC00963	ENST00000654822	lncRNA-ORF	4	False	+	chr9	2	75	228	chr9:129489233-129489299+chr9:129490844-129491004	chr9:129489232-129489299;chr9:129490843-129491004	129489232	129491004	1772
c9norep138	LINC00963	ENST00000419300	lncRNA-ORF	4	False	+	chr9	2	52	159	chr9:129489233-129489299+chr9:129503323-129503414	chr9:129489232-129489299;chr9:129503322-129503414	129489232	129503414	14182
c9norep139	LINC00963	ENST00000419300	lncRNA-ORF	4	False	+	chr9	2	21	66	chr9:129489291-129489299+chr9:129503323-129503379	chr9:129489290-129489299;chr9:129503322-129503379	129489290	129503379	14089
c9norep140	LINC00963	ENST00000419300	lncRNA-ORF	2B	False	+	chr9	1	25	78	chr9:129503757-129503834	chr9:129503756-129503834	129503756	129503834	78
c9norep141	PTGES	ENST00000340607	dORF	4	False	-	chr9	1	34	105	chr9:129739329-129739433	chr9:129739328-129739433	129739328	129739433	105
c9norep142	TOR1A	ENST00000351698	intORF	4	False	-	chr9	2	31	96	chr9:129818887-129818920+chr9:129822581-129822642	chr9:129818886-129818920;chr9:129822580-129822642	129818886	129822642	3756
c9norep143	GPR107	ENST00000347136	uoORF	4	False	+	chr9	2	54	165	chr9:130053919-130054073+chr9:130075636-130075645	chr9:130053918-130054073;chr9:130075635-130075645	130053918	130075645	21727
c9norep144	GPR107	ENST00000347136	dORF	4	False	+	chr9	1	58	177	chr9:130135139-130135315	chr9:130135138-130135315	130135138	130135315	177
c9norep145	FUBP3	ENST00000467100	lncRNA-ORF	4	False	+	chr9	1	98	297	chr9:130579144-130579440	chr9:130579143-130579440	130579143	130579440	297
c9norep146	FAM78A	ENST00000372271	uORF	1B	False	-	chr9	1	44	135	chr9:131276311-131276445	chr9:131276310-131276445	131276310	131276445	135
c9norep147	PRRC2B	ENST00000683519	intORF	4	False	+	chr9	1	19	60	chr9:131430182-131430241	chr9:131430181-131430241	131430181	131430241	60
c9norep148	PRRC2B	ENST00000683519	dORF	4	False	+	chr9	1	72	219	chr9:131495923-131496141	chr9:131495922-131496141	131495922	131496141	219
c9norep149	nan	nan	mixed	4	False	+	chr9	2	39	120	chr9:131506421-131506453+chr9:131507368-131507454	chr9:131506420-131506453;chr9:131507367-131507454	131506420	131507454	1034
c9norep150	GTF3C4	ENST00000483873	uORF	4	False	+	chr9	1	70	213	chr9:132670220-132670432	chr9:132670219-132670432	132670219	132670432	213
c9norep151	nan	nan	mixed	4	False	+	chr9	1	16	51	chr9:133030899-133030949	chr9:133030898-133030949	133030898	133030949	51
c9norep152	RALGDS	ENST00000393160	uORF	4	False	-	chr9	1	35	108	chr9:133148983-133149090	chr9:133148982-133149090	133148982	133149090	108
c9norep153	SURF4	ENST00000371989	dORF	4	False	-	chr9	1	89	270	chr9:133361664-133361933	chr9:133361663-133361933	133361663	133361933	270
c9norep154	CACFD1	ENST00000540581	dORF	4	False	+	chr9	1	107	324	chr9:133469647-133469970	chr9:133469646-133469970	133469646	133469970	324
c9norep155	BRD3OS	ENST00000603928	uORF	2B	False	+	chr9	1	66	201	chr9:134026305-134026505	chr9:134026304-134026505	134026304	134026505	201
c9norep156	BRD3OS	ENST00000603928	uORF	1B	False	+	chr9	1	27	84	chr9:134026358-134026441	chr9:134026357-134026441	134026357	134026441	84
c9norep157	WDR5	ENST00000608937	uORF	4	False	+	chr9	1	88	267	chr9:134135567-134135833	chr9:134135566-134135833	134135566	134135833	267
c9norep158	RNU6ATAC	ENST00000408749	lncRNA-ORF	4	False	-	chr9	1	19	60	chr9:134164498-134164557	chr9:134164497-134164557	134164497	134164557	60
c9norep159	FCN1	ENST00000371806	dORF	4	False	-	chr9	1	50	153	chr9:134906749-134906901	chr9:134906748-134906901	134906748	134906901	153
c9norep160	ENTR1	ENST00000357365	intORF	1B	False	-	chr9	1	18	57	chr9:136407882-136407938	chr9:136407881-136407938	136407881	136407938	57
c9norep161	EGFL7	ENST00000308874	intORF	4	False	+	chr9	1	25	78	chr9:136669918-136669995	chr9:136669917-136669995	136669917	136669995	78
c9norep162	SNHG7	ENST00000653276	lncRNA-ORF	4	False	-	chr9	1	114	345	chr9:136724752-136725096	chr9:136724751-136725096	136724751	136725096	345
c9norep163	FBXW5	ENST00000325285	intORF	2B	False	-	chr9	2	42	129	chr9:136943467-136943506+chr9:136943891-136943979	chr9:136943466-136943506;chr9:136943890-136943979	136943466	136943979	513
c9norep164	MAN1B1-DT	ENST00000596585	lncRNA-ORF	2B	False	-	chr9	1	117	354	chr9:137086355-137086708	chr9:137086354-137086708	137086354	137086708	354
c9norep165	TMEM203	ENST00000343666	dORF	4	False	-	chr9	1	39	120	chr9:137204844-137204963	chr9:137204843-137204963	137204843	137204963	120
c9norep166	ENSG00000284976	ENST00000645271	uORF	4	False	+	chr9	1	37	114	chr9:137217558-137217671	chr9:137217557-137217671	137217557	137217671	114
c9norep167	NELFB	ENST00000343053	intORF	4	False	+	chr9	1	28	87	chr9:137255472-137255558	chr9:137255471-137255558	137255471	137255558	87
c9norep168	ARRDC1-AS1	ENST00000623970	lncRNA-ORF	1A	True	-	chr9	2	179	540	chr9:137615669-137616132+chr9:137617388-137617463	chr9:137615668-137616132;chr9:137617387-137617463	137615668	137617463	1795
c9norep169	ARRDC1-AS1	ENST00000371417	lncRNA-ORF	4	False	-	chr9	1	38	117	chr9:137617982-137618098	chr9:137617981-137618098	137617981	137618098	117
cXnorep1	PLCXD1	ENST00000381657	intORF	2B	False	+	chrX	2	30	93	chrX:284240-284314+chrX:288733-288750	chrX:284239-284314;chrX:288732-288750	284239	288750	4511
cXnorep2	ENSG00000285756	ENST00000381106	lncRNA-ORF	4	False	-	chrX	1	44	135	chrX:3920578-3920712	chrX:3920577-3920712	3920577	3920712	135
cXnorep3	NLGN4X	ENST00000381095	uORF	4	False	-	chrX	1	31	96	chrX:6228688-6228783	chrX:6228687-6228783	6228687	6228783	96
cXnorep4	TBL1X	ENST00000645353	uORF	4	False	+	chrX	1	18	57	chrX:9640303-9640359	chrX:9640302-9640359	9640302	9640359	57
cXnorep5	SHROOM2	ENST00000380913	intORF	4	False	+	chrX	3	135	408	chrX:9896655-9896698+chrX:9898190-9898290+chrX:9932175-9932437	chrX:9896654-9896698;chrX:9898189-9898290;chrX:9932174-9932437	9896654	9932437	35783
cXnorep6	ARHGAP6	ENST00000337414	uORF	4	False	-	chrX	1	18	57	chrX:11664975-11665031	chrX:11664974-11665031	11664974	11665031	57
cXnorep7	MSL3	ENST00000649649	uORF	4	False	+	chrX	1	26	81	chrX:11759645-11759725	chrX:11759644-11759725	11759644	11759725	81
cXnorep8	nan	nan	mixed	4	False	+	chrX	1	31	96	chrX:11759755-11759850	chrX:11759754-11759850	11759754	11759850	96
cXnorep9	FRMPD4	ENST00000675598	uORF	4	False	+	chrX	1	57	174	chrX:12138752-12138925	chrX:12138751-12138925	12138751	12138925	174
cXnorep10	TMSB4X	ENST00000451311	doORF	1B	False	+	chrX	1	22	69	chrX:12976811-12976879	chrX:12976810-12976879	12976810	12976879	69
cXnorep11	TMSB4X	ENST00000451311	dORF	4	False	+	chrX	1	54	165	chrX:12976923-12977087	chrX:12976922-12977087	12976922	12977087	165
cXnorep13	FANCB	ENST00000324138	uORF	4	False	-	chrX	2	30	93	chrX:14865538-14865580+chrX:14872986-14873035	chrX:14865537-14865580;chrX:14872985-14873035	14865537	14873035	7498
cXnorep12	FANCB	ENST00000650831	uORF	2B	False	-	chrX	2	29	90	chrX:14865538-14865580+chrX:14868923-14868969	chrX:14865537-14865580;chrX:14868922-14868969	14865537	14868969	3432
cXnorep14	SYAP1	ENST00000380155	intORF	4	False	+	chrX	2	50	153	chrX:16719789-16719899+chrX:16735227-16735268	chrX:16719788-16719899;chrX:16735226-16735268	16719788	16735268	15480
cXnorep15	SCML1	ENST00000380043	intORF	4	False	+	chrX	2	18	57	chrX:17744215-17744219+chrX:17746015-17746066	chrX:17744214-17744219;chrX:17746014-17746066	17744214	17746066	1852
cXnorep16	KLHL34	ENST00000379499	uoORF	4	False	-	chrX	1	129	390	chrX:21657785-21658174	chrX:21657784-21658174	21657784	21658174	390
cXnorep17	ZFX	ENST00000304543	intORF	4	False	+	chrX	2	45	138	chrX:24172753-24172800+chrX:24179183-24179272	chrX:24172752-24172800;chrX:24179182-24179272	24172752	24179272	6520
cXnorep18	ENSG00000259977	ENST00000567273	lncRNA-ORF	4	False	+	chrX	1	16	51	chrX:37949321-37949371	chrX:37949320-37949371	37949320	37949371	51
cXnorep19	MID1IP1	ENST00000614558	uORF	4	False	+	chrX	1	45	138	chrX:38803422-38803559	chrX:38803421-38803559	38803421	38803559	138
cXnorep20	MID1IP1	ENST00000614558	uORF	4	False	+	chrX	1	147	444	chrX:38803685-38804128	chrX:38803684-38804128	38803684	38804128	444
cXnorep21	MID1IP1	ENST00000614558	dORF	4	False	+	chrX	1	78	237	chrX:38805685-38805921	chrX:38805684-38805921	38805684	38805921	237
cXnorep22	BCOR	ENST00000378444	uORF	4	False	-	chrX	1	18	57	chrX:40097630-40097686	chrX:40097629-40097686	40097629	40097686	57
cXnorep23	CXorf38	ENST00000327877	intORF	4	False	-	chrX	2	33	102	chrX:40639107-40639128+chrX:40647007-40647086	chrX:40639106-40639128;chrX:40647006-40647086	40639106	40647086	7980
cXnorep24	KDM6A	ENST00000611820	intORF	4	False	+	chrX	2	50	153	chrX:45010962-45011019+chrX:45020610-45020704	chrX:45010961-45011019;chrX:45020609-45020704	45010961	45020704	9743
cXnorep25	NDUFB11	ENST00000687244	uORF	4	False	-	chrX	1	58	177	chrX:47144701-47144877	chrX:47144700-47144877	47144700	47144877	177
cXnorep26	NDUFB11	ENST00000687244	uORF	2B	False	-	chrX	1	56	171	chrX:47144759-47144929	chrX:47144758-47144929	47144758	47144929	171
cXnorep27	ZNF41	ENST00000684689	uORF	4	False	-	chrX	1	20	63	chrX:47467496-47467558	chrX:47467495-47467558	47467495	47467558	63
cXnorep28	SYN1	ENST00000295987	dORF	4	False	-	chrX	1	21	66	chrX:47572607-47572672	chrX:47572606-47572672	47572606	47572672	66
cXnorep29	ELK1	ENST00000247161	uORF	4	False	-	chrX	2	26	81	chrX:47641456-47641475+chrX:47650423-47650483	chrX:47641455-47641475;chrX:47650422-47650483	47641455	47650483	9028
cXnorep30	ELK1	ENST00000376983	uORF	4	False	-	chrX	2	54	165	chrX:47649923-47650026+chrX:47650423-47650483	chrX:47649922-47650026;chrX:47650422-47650483	47649922	47650483	561
cXnorep31	ZNF81	ENST00000376954	uORF	4	False	+	chrX	3	89	270	chrX:47836980-47836987+chrX:47842650-47842768+chrX:47846105-47846247	chrX:47836979-47836987;chrX:47842649-47842768;chrX:47846104-47846247	47836979	47846247	9268
cXnorep32	PLP2	ENST00000376327	uoORF	4	False	+	chrX	2	38	117	chrX:49171996-49172096+chrX:49173129-49173144	chrX:49171995-49172096;chrX:49173128-49173144	49171995	49173144	1149
cXnorep33	CLCN5	ENST00000376091	uORF	4	False	+	chrX	2	58	177	chrX:49922671-49922792+chrX:49923407-49923461	chrX:49922670-49922792;chrX:49923406-49923461	49922670	49923461	791
cXnorep34	GSPT2	ENST00000340438	uORF	2B	False	+	chrX	1	27	84	chrX:51743470-51743553	chrX:51743469-51743553	51743469	51743553	84
cXnorep35	WNK3	ENST00000354646	uORF	4	False	-	chrX	2	51	156	chrX:54333748-54333792+chrX:54357686-54357796	chrX:54333747-54333792;chrX:54357685-54357796	54333747	54357796	24049
cXnorep36	nan	nan	mixed	2B	False	-	chrX	1	35	108	chrX:55160915-55161022	chrX:55160914-55161022	55160914	55161022	108
cXnorep37	KLF8	ENST00000374928	uORF	4	False	+	chrX	1	28	87	chrX:56232644-56232730	chrX:56232643-56232730	56232643	56232730	87
cXnorep38	LINC01278	ENST00000609143	lncRNA-ORF	4	False	-	chrX	1	69	210	chrX:63428589-63428798	chrX:63428588-63428798	63428588	63428798	210
cXnorep39	LINC01278	ENST00000609143	lncRNA-ORF	4	False	-	chrX	1	89	270	chrX:63428651-63428920	chrX:63428650-63428920	63428650	63428920	270
cXnorep40	LINC01278	ENST00000609401	lncRNA-ORF	4	False	-	chrX	2	25	78	chrX:63432434-63432491+chrX:63516910-63516929	chrX:63432433-63432491;chrX:63516909-63516929	63432433	63516929	84496
cXnorep41	ZC4H2	ENST00000337990	uORF	4	False	-	chrX	1	27	84	chrX:64922145-64922228	chrX:64922144-64922228	64922144	64922228	84
cXnorep42	ENSG00000237311	ENST00000424241	lncRNA-ORF	4	False	+	chrX	1	40	123	chrX:66000795-66000917	chrX:66000794-66000917	66000794	66000917	123
cXnorep43	EDA2R	ENST00000374719	doORF	4	False	-	chrX	2	41	126	chrX:66598007-66598093+chrX:66599474-66599512	chrX:66598006-66598093;chrX:66599473-66599512	66598006	66599512	1506
cXnorep44	PHKA1	ENST00000373542	intORF	4	False	-	chrX	3	39	120	chrX:72618831-72618849+chrX:72619214-72619305+chrX:72620725-72620733	chrX:72618830-72618849;chrX:72619213-72619305;chrX:72620724-72620733	72618830	72620733	1903
cXnorep45	XIST	ENST00000429829	lncRNA-ORF	2B	False	-	chrX	1	58	177	chrX:73851351-73851527	chrX:73851350-73851527	73851350	73851527	177
cXnorep46	XIST	ENST00000429829	lncRNA-ORF	4	False	-	chrX	1	17	54	chrX:73851442-73851495	chrX:73851441-73851495	73851441	73851495	54
cXnorep47	XIST	ENST00000429829	lncRNA-ORF	4	False	-	chrX	1	17	54	chrX:73851506-73851559	chrX:73851505-73851559	73851505	73851559	54
cXnorep48	XIST	ENST00000429829	lncRNA-ORF	4	False	-	chrX	1	16	51	chrX:73851702-73851752	chrX:73851701-73851752	73851701	73851752	51
cXnorep49	JPX	ENST00000602546	lncRNA-ORF	4	False	+	chrX	1	37	114	chrX:73994840-73994953	chrX:73994839-73994953	73994839	73994953	114
cXnorep50	JPX	ENST00000414209	lncRNA-ORF	2B	False	+	chrX	1	55	168	chrX:73999761-73999928	chrX:73999760-73999928	73999760	73999928	168
cXnorep51	BRWD3	ENST00000373275	uORF	4	False	-	chrX	1	27	84	chrX:80809540-80809623	chrX:80809539-80809623	80809539	80809623	84
cXnorep52	RPS6KA6	ENST00000262752	uORF	4	False	-	chrX	1	16	51	chrX:84187907-84187957	chrX:84187906-84187957	84187906	84187957	51
cXnorep53	ZNF711	ENST00000360700	uORF	4	False	+	chrX	1	63	192	chrX:85247130-85247321	chrX:85247129-85247321	85247129	85247321	192
cXnorep54	KLHL4	ENST00000373119	intORF	4	False	+	chrX	1	26	81	chrX:87518201-87518281	chrX:87518200-87518281	87518200	87518281	81
cXnorep55	ENSG00000281566	ENST00000626665	lncRNA-ORF	2B	False	+	chrX	1	54	165	chrX:98864711-98864875	chrX:98864710-98864875	98864710	98864875	165
cXnorep56	TRMT2B	ENST00000372939	uORF	4	False	-	chrX	2	28	87	chrX:101051357-101051366+chrX:101051644-101051720	chrX:101051356-101051366;chrX:101051643-101051720	101051356	101051720	364
cXnorep57	TRMT2B	ENST00000372936	uORF	4	False	-	chrX	1	36	111	chrX:101051610-101051720	chrX:101051609-101051720	101051609	101051720	111
cXnorep58	TIMM8A	ENST00000372902	dORF	2B	False	-	chrX	1	33	102	chrX:101346337-101346438	chrX:101346336-101346438	101346336	101346438	102
cXnorep59	BTK	ENST00000695614	uORF	1B	False	-	chrX	1	28	87	chrX:101386074-101386160	chrX:101386073-101386160	101386073	101386160	87
cXnorep60	ARMCX4	ENST00000423738	intORF	4	False	+	chrX	1	19	60	chrX:101488711-101488770	chrX:101488710-101488770	101488710	101488770	60
cXnorep61	ARMCX2	ENST00000330154	uORF	4	False	-	chrX	1	28	87	chrX:101658502-101658588	chrX:101658501-101658588	101658501	101658588	87
