pair_id	microprotein_gene	microprotein_biotype	microprotein_tier	partner_gene_symbol	partner_uniprot_id	iptm	ptm	binding_mechanism_category	buried_sasa_A2	known_pdb_ppi_overlap_pct	is_active_site_cleft	active_site_min_dist_A	active_site_details	is_binding_site_overlap	binding_site_min_dist_A	partner_domains_contacted	representative_pdb_ids	total_contacts	hbond_count	salt_bridge_count	hydrophobic_count	prodigy_link_density	prodigy_predicted_dg_kcal	microprotein_contact_residues_count	partner_contact_residues_count	microprotein_surface_involvement_pct	mean_interface_pae	aromatic_count	vdw_count	sasa_microprotein_A2	sasa_partner_A2	catalytic_sites_count	binding_sites_count	binding_site_details	known_pdb_interface_residues_count	known_pdb_ppi_overlap_count	partner_plddt	microprotein_plddt
c10riboseqorf118_partner_06_RAC1	SHTN1	uORF	4	RAC1	P63000	0.0643	0.7596	Cofactor / Substrate Pocket Competitor	508.9	100.0	False		None	True	2.78	N/A	1FOE; 1HE1; 1HH4; 1I4D; 1I4L; 1I4T; 2H7V; 2NZ8; 2P2L; 2VRW	12	3	0	0	0.333	-14.51	6	6	28.6	26.19	0	5	2079.9	11599.6	0	22	 (res 12);  (res 13);  (res 32);  (res 34);  (res 35);  (res 35)	91	6	0.8	0.36
c14riboseqorf73_partner_02_TMEM109	COX16	uoORF	1B	TMEM109	Q9BVC6	0.0643	0.2603	Peripheral Surface Interaction	213.4	0.0	False		None	False		N/A	None	3	2	0	0	0.5	-11.41	2	3	5.1	23.0	1	0	5038.3	21666.9	0	0	None	0	0	0.61	0.52
c15norep3_partner_03_PSMD4	UBE3A	intORF	1B	PSMD4	P55036	0.0647	0.4439	Known Macromolecular Subunit Competitor / Adaptor	582.4	100.0	False		None	False		VWFA (5-188)	12BM; 5GJQ; 5GJR; 5L4K; 5LN3; 5T0C; 5T0G; 5T0H; 5T0I; 5T0J	10	2	0	0	0.333	-11.38	6	5	9.2	30.32	0	5	8322.9	28039.4	0	0	None	142	5	0.71	0.65
c3riboseqorf183_partner_03_MYC	BCL6	uORF	4	MYC	P01106	0.0642	0.2194	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.52	0.67
c10riboseqorf118_partner_08_HCLS1	SHTN1	uORF	4	HCLS1	P14317	0.0639	0.1672	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.51	0.77
c9norep103_partner_03_SCN1B	nan	mixed	1B	SCN1B	Q07699	0.0639	0.4845	Known Macromolecular Subunit Competitor / Adaptor	1802.2	71.4	False		None	False		Ig-like C2-type (22-150)	21TP; 21TQ; 25IH; 25II; 25IJ; 6AGF; 6J8G; 6J8H; 6J8I; 6J8J	37	5	2	6	0.093	-3.16	19	21	40.4	27.29	1	16	5669.6	16106.1	0	0	None	50	15	0.72	0.45
c19norep64_partner_01_GMNN	AC008770.4	uORF	1B	GMNN	O75496	0.0641	0.2889	Known Macromolecular Subunit Competitor / Adaptor	254.2	100.0	False		None	False		Necessary and sufficient for interaction with IDAS and CDT1 (82-161)	1T6F; 1UII; 2WVR; 4BRY	4	0	0	1	0.444	-11.91	3	3	18.8	28.27	0	3	1953.0	22614.8	0	0	None	78	3	0.55	0.43
c1riboseqorf33_partner_08_EMC10	EMC1-AS1	lncRNA-ORF	3	EMC10	Q5UCC4	0.0638	0.4492	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.73	0.77
c10norep38_partner_02_BRK1	ABI1	intORF	1B	BRK1	Q8WUW1	0.0632	0.3194	Known Macromolecular Subunit Competitor / Adaptor	1502.5	92.3	False		None	False		N/A	3P8C; 4N78; 7USC; 7USD; 7USE	33	4	0	11	0.141	-10.06	18	13	39.1	21.09	0	10	5252.5	8064.0	0	0	None	65	12	0.65	0.46
c11riboseqorf67_partner_01_SCN4B	nan	mixed	1B	SCN4B	Q8IWT1	0.0636	0.4946	Shared Physiological Complex Interface	123.9	33.3	False		None	False		Ig-like C2-type (31-148)	5XAW; 7DTD	3	0	1	0	0.5	-9.63	2	3	2.1	27.75	0	1	12674.8	19253.1	0	0	None	27	1	0.86	0.73
c3riboseqorf154_partner_09_CNBP	MBNL1	uORF	1B	CNBP	P62633	0.0618	0.1529	Allosteric Regulatory Surface / Novel Epitope	917.5	0.0	False		None	False		N/A	None	14	2	0	2	0.156	-12.02	9	10	56.2	27.1	0	7	2288.8	15788.5	0	0	None	0	0	0.5	0.54
c18norep5_partner_01_SPC24	NDC80	uoORF	1B	SPC24	Q8NBT2	0.0628	0.3364	Allosteric Regulatory Surface / Novel Epitope	1527.9	0.0	False		None	False		Interaction with the N-terminus of SPBC25 (1-131); Interaction with the NDC80-CDCA1 subcomplex (1-69)	None	31	1	2	5	0.129	-8.46	16	15	29.1	27.78	0	14	4692.3	18460.8	0	0	None	64	0	0.73	0.36
c20riboseqorf31_partner_01_RPS27A	ITCH	uORF	2B	RPS27A	P62979	0.0618	0.3798	Known Macromolecular Subunit Competitor / Adaptor	813.8	77.8	False		None	False		N/A	28ZU; 28ZV; 28ZX; 28ZY; 5A2Q; 5FLX; 5T2C; 6FEC; 6G18; 6G5H	14	1	2	1	0.222	-11.37	7	9	43.8	26.4	0	9	2236.7	12677.4	0	0	None	134	7	0.59	0.49
c17riboseqorf23_partner_02_RAB5A	RABEP1	uORF	1B	RAB5A	P20339	0.0615	0.5864	Cofactor / Substrate Pocket Competitor	405.4	80.0	False		None	True	1.95	Switch-I (47-55)	1TU3; 3MJH; 4Q9U; 9RX5; 9RX6; 9RX9; 9RXA; 9RXB; 9S47	7	1	0	1	0.35	-10.55	4	5	9.3	25.53	0	4	5169.9	14622.6	0	18	 (res 47);  (res 52);  (res 52)	42	4	0.68	0.44
c1riboseqorf263_partner_03_RPS25	EIF2D	uORF	1B	RPS25	P62851	0.0613	0.3783	Known Macromolecular Subunit Competitor / Adaptor	833.7	90.0	False		None	False		N/A	28ZU; 28ZV; 28ZX; 28ZY; 5A2Q; 5FLX; 5OA3; 5T2C; 5VYC; 6FEC	16	0	0	2	0.178	-9.12	9	10	52.9	24.9	0	10	1838.4	11511.0	0	0	None	62	9	0.56	0.48
c16norep60_partner_02_TFPT	INO80E	intORF	1B	TFPT	P0C1Z6	0.0616	0.2624	Peripheral Surface Interaction	799.0	0.0	False		None	False		Disordered (142-211)	None	12	2	0	4	0.24	-8.57	5	10	7.6	29.03	0	4	8572.1	22276.5	0	0	None	0	0	0.48	0.49
c11riboseqorf31_partner_01_CNN1	NAV2-AS2	lncRNA-ORF	4	CNN1	P51911	0.0611	0.3532	Allosteric Regulatory Surface / Novel Epitope	2883.3	0.0	False		None	False		N/A	None	65	7	1	11	0.075	-9.33	27	32	87.1	28.9	0	33	3395.6	20382.4	0	0	None	0	0	0.51	0.41
c8riboseqorf16_partner_02_CD274	MTUS1	intORF	1B	CD274	Q9NZQ7	0.0607	0.5774	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.89	0.62
c2riboseqorf138_partner_01_UBE2E1	UBE2E3	uORF	1B	UBE2E1	P51965	0.061	0.6052	Active Site Blocker / Competitive Decoy	1656.4	42.1	True	2.02	Glycyl thioester intermediate (res 131)	False		UBC core (47-193)	6FGA; 8IYA	39	4	0	6	0.121	-6.3	17	19	29.8	26.78	0	22	7103.3	13401.1	1	0	None	56	8	0.81	0.41
c20riboseqorf6_partner_03_PTS	PTPRA	uORF	1B	PTS	Q03393	0.0604	0.7804	Active Site Blocker / Competitive Decoy	990.6	46.7	True	3.48	Proton acceptor (res 43); Charge relay system (res 134)	True	4.62	N/A	3I2B	21	4	1	1	0.14	-10.02	10	15	50.0	23.76	0	9	2663.7	9071.0	3	3	 (res 51)	33	7	0.86	0.36
c7riboseqorf12_partner_02_ATG12	WIPI2	uORF	1B	ATG12	O94817	0.0607	0.4243	Shared Physiological Complex Interface	1114.0	50.0	False		None	False		Disordered (1-50)	4NAW	17	2	1	4	0.129	-5.67	11	12	45.8	25.09	0	7	2912.3	10881.4	0	0	None	25	6	0.59	0.43
c17riboseqorf25_partner_03_NSL1	MIS12	uORF	1B	NSL1	Q96IY1	0.0601	0.252	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.66	0.5
c11riboseqorf106_partner_05_INS	UCP2	uORF	1B	INS	P01308	0.0608	0.2125	Known Macromolecular Subunit Competitor / Adaptor	1656.4	100.0	False		None	False		N/A	1A7F; 1AI0; 1AIY; 1B9E; 1BEN; 1EV3; 1EV6; 1EVR; 1FU2; 1FUB	36	5	0	6	0.105	-7.94	18	19	12.5	26.52	0	17	12120.2	9620.6	0	0	None	97	19	0.53	0.41
c2riboseqorf19_partner_02_YIF1A	YIPF4	uORF	1B	YIF1A	O95070	0.0606	0.5114	Allosteric Regulatory Surface / Novel Epitope	944.8	0.0	False		None	False		N/A	None	17	2	1	1	0.236	-7.86	6	12	27.3	28.6	2	8	2865.4	19853.2	0	0	None	0	0	0.63	0.6
c2riboseqorf19_partner_01_YIPF3	YIPF4	uORF	1B	YIPF3	Q9GZM5	0.0597	0.3956	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.58	0.68
c6riboseqorf99_partner_01_MED28	CCNC	uoORF	1B	MED28	Q9H204	0.0603	0.2896	Known Macromolecular Subunit Competitor / Adaptor	899.3	81.8	False		None	False		Disordered (1-44)	7EMF; 7ENJ; 7LBM; 7NVR; 8T9D; 8TQW; 8TRH	13	1	1	3	0.148	-6.79	8	11	21.6	27.18	0	4	3837.2	16529.4	0	0	None	95	9	0.62	0.4
c2norep183_partner_01_CAV1	NOSTRIN	uORF	4	CAV1	Q03135	0.0594	0.3493	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.7	0.62
c16norep21_partner_03_SCN1B	nan	mixed	1B	SCN1B	Q07699	0.0592	0.5138	Known Macromolecular Subunit Competitor / Adaptor	528.2	75.0	False		None	False		Ig-like C2-type (22-150)	21TP; 21TQ; 25IH; 25II; 25IJ; 6AGF; 6J8G; 6J8H; 6J8I; 6J8J	4	0	0	0	0.25	-11.41	4	4	14.3	27.68	1	1	3610.5	16185.3	0	0	None	50	3	0.75	0.58
c1riboseqorf39_partner_08_HNRNPC	HNRNPR	intORF	1B	HNRNPC	P07910	0.0602	0.2597	Known Macromolecular Subunit Competitor / Adaptor	1535.9	61.1	False		None	False		Disordered (139-190)	1TXP; 3LN4	35	1	0	6	0.122	-9.3	16	18	35.6	30.15	0	23	4090.9	26162.9	0	0	None	56	11	0.52	0.4
c16riboseqorf30_partner_03_DEXI	ZC3H7A	uoORF	1B	DEXI	O95424	0.0595	0.1949	Allosteric Regulatory Surface / Novel Epitope	1499.4	0.0	False		None	False		N/A	None	32	3	4	1	0.119	-7.96	15	18	31.9	21.32	1	13	4555.9	8338.4	0	0	None	0	0	0.46	0.33
c19norep130_partner_05_RPL32	TMEM147-AS1	lncRNA-ORF	4	RPL32	P62910	0.0592	0.3321	Known Macromolecular Subunit Competitor / Adaptor	1724.7	95.8	False		None	False		N/A	5T2C; 6LQM; 6LSR; 6LSS; 6LU8; 6OM0; 6W6L; 6Y6X; 7BHP; 7F5S	35	4	0	6	0.091	-9.12	16	24	61.5	26.03	0	14	3106.4	12652.6	0	0	None	110	23	0.49	0.38
c22riboseqorf6_partner_09_TP53	DGCR8	uORF	4	TP53	P04637	0.0585	0.5268	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.73	0.52
c12riboseqorf52_partner_05_INO80C	MCRS1	uoORF	1B	INO80C	Q6PI98	0.0588	0.2645	Known Macromolecular Subunit Competitor / Adaptor	417.6	66.7	False		None	False		Disordered (1-44)	7ZI4; 9GCG; 9GE5; 9GEV; 9GFB	8	1	0	2	0.267	-9.68	5	6	10.9	28.85	0	1	5278.7	19546.0	0	0	None	68	4	0.62	0.4
c11norep46_partner_02_BLOC1S6	HPS5	intORF	1B	BLOC1S6	Q9UL45	0.0586	0.2995	Peripheral Surface Interaction	507.4	0.0	False		None	False		N/A	None	6	1	0	0	0.2	-9.98	5	6	12.5	24.85	0	5	4898.0	18932.6	0	0	None	0	0	0.74	0.58
c14riboseqorf85_partner_02_UBE2L3	AREL1	intORF	1B	UBE2L3	P68036	0.0585	0.5633	Known Macromolecular Subunit Competitor / Adaptor	1641.9	66.7	False	12.17	None	False		UBC core (2-149)	1C4Z; 1FBV; 3SQV; 3SY2; 4Q5E; 4Q5H; 5HPT; 5TTE; 5UDH; 6CP2	35	3	1	1	0.139	-13.53	14	18	22.2	24.95	0	22	5262.3	8925.4	1	0	None	57	12	0.69	0.33
c7riboseqorf24_partner_02_HOXD1	HOXA1	uORF	4	HOXD1	Q9GZZ0	0.0572	0.2168	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.47	0.79
c1riboseqorf217_partner_01_TOMM22	TOMM40L	uORF	1B	TOMM22	Q9NS69	0.058	0.2055	Known Macromolecular Subunit Competitor / Adaptor	687.4	100.0	False		None	False		TMD; necessary for mitochondrion outer membrane localization and integration in the TOM complex (83-103)	7CK6; 7CP9; 7VBY; 7VC4; 7VD2; 7VDD; 8XDN; 9EIH; 9EII; 9EIJ	12	0	0	4	0.214	-10.57	7	8	17.5	24.35	0	7	4263.6	14488.7	0	0	None	26	8	0.61	0.52
c18norep74_partner_03_BNIP3	BCL2	uORF	1B	BNIP3	Q12983	0.0579	0.1632	Allosteric Regulatory Surface / Novel Epitope	1774.3	17.4	False		None	False		N/A	2J5D	36	3	2	8	0.098	-9.37	16	23	47.1	28.24	0	16	3616.8	18403.5	0	0	None	21	4	0.5	0.46
c22riboseqorf10_partner_02_THAP1	THAP7	uoORF	1B	THAP1	Q9NVV9	0.0593	0.3063	Peripheral Surface Interaction	555.7	0.0	False		None	False		N/A	None	8	1	0	2	0.267	-10.55	5	6	4.8	29.73	0	1	12825.1	22299.0	0	0	None	23	0	0.81	0.59
c1norep288_partner_03_SCN1B	nan	mixed	1B	SCN1B	Q07699	0.0578	0.4918	Peripheral Surface Interaction	128.4	0.0	False		None	False		N/A	None	1	0	0	0	1.0	-10.91	1	1	2.1	25.85	0	0	6199.7	16488.4	0	0	None	50	0	0.75	0.46
c22riboseqorf24_partner_03_SELPLG	TPST2	uORF	1B	SELPLG	Q14242	0.0562	0.2953	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.5	0.77
c1norep227_partner_02_RBMX	ADAR	uoORF	1B	RBMX	P38159	0.0572	0.2269	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.45	0.73
c8riboseqorf95_partner_02_TAF13	TAF2	uoORF	1B	TAF13	Q15543	0.057	0.3104	Known Macromolecular Subunit Competitor / Adaptor	1441.9	88.9	False		None	False		Histone-fold (31-74)	1BH8; 6MZD; 6MZL; 7EDX; 7EG7; 7EG8; 7EG9; 7EGA; 7EGB; 7EGC	30	1	1	8	0.139	-6.02	12	18	60.0	26.81	0	12	2404.5	10857.1	0	0	None	64	16	0.55	0.46
c2riboseqorf98_partner_02_RBX1	SPOPL	uORF	1B	RBX1	P62877	0.0569	0.3057	Cofactor / Substrate Pocket Competitor	3422.4	81.6	False		None	True	3.14	N/A	1LDJ; 1LDK; 1U6G; 29HG; 29HH; 29HI; 2HYE; 3DPL; 3DQV; 3RTR	94	6	0	14	0.063	-6.79	39	38	63.9	24.92	1	46	5429.5	8347.5	0	12	 (res 77);  (res 97)	93	31	0.51	0.38
c1riboseqorf280_partner_02_LURAP1	CDC42BPA	uORF	1B	LURAP1	Q96LR2	0.0569	0.2095	Peripheral Surface Interaction	101.4	0.0	False		None	False		N/A	None	1	0	0	0	1.0	-10.0	1	1	5.9	29.18	0	0	2699.7	19781.0	0	0	None	0	0	0.46	0.6
c10riboseqorf20_partner_02_NDUFA13	YME1L1	intORF	1B	NDUFA13	Q9P0J0	0.0561	0.2296	Known Macromolecular Subunit Competitor / Adaptor	1738.2	100.0	False		None	False		Important for inducing cell death (102-144)	5XTC; 5XTD; 9CWT; 9I4I; 9TI4	35	2	0	8	0.13	-14.5	15	18	60.0	25.94	1	17	3053.3	13634.2	0	0	None	114	18	0.53	0.39
c13norep17_partner_09_HAVCR2	HMGB1	uORF	2B	HAVCR2	Q8TDQ0	0.0556	0.4036	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.78	0.76
c16norep118_partner_02_CHMP1B	IST1	intORF	1B	CHMP1B	Q7LBR1	0.0555	0.4042	Known Macromolecular Subunit Competitor / Adaptor	1434.8	100.0	False		None	False		Interaction with IST1 (132-156)	3JC1; 6E8G; 6TZ5; 6TZ9; 8V2Q; 8V2R; 8V2S	20	1	0	4	0.114	-10.75	11	16	27.5	27.38	0	8	4178.4	15169.1	0	0	None	156	16	0.6	0.41
c3norep127_partner_03_RPP38	NXPE3	intORF	1B	RPP38	P78345	0.0547	0.4793	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.61	0.69
c1riboseqorf33_partner_06_EMC7	EMC1-AS1	lncRNA-ORF	3	EMC7	Q9NPA0	0.0554	0.38	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.75	0.83
c3norep51_partner_01_ELP5	ELP6	intORF	1B	ELP5	Q8TE02	0.0559	0.5561	Peripheral Surface Interaction	544.5	0.0	False		None	False		N/A	None	3	0	0	0	0.5	-10.02	2	3	4.8	30.19	0	2	5187.8	21687.3	0	0	None	0	0	0.73	0.55
c17riboseqorf19_partner_02_ETV3L	C17orf107	uORF	2B	ETV3L	Q6ZN32	0.0549	0.289	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.48	0.71
c6norep35_partner_03_KRTAP20-4	GFOD1	uORF	1B	KRTAP20-4	Q3LI62	0.0543	0.1598	Allosteric Regulatory Surface / Novel Epitope	1966.0	0.0	False		None	False		N/A	None	57	5	0	9	0.118	-21.26	21	23	91.3	16.21	3	27	2659.7	3823.8	0	0	None	0	0	0.37	0.34
c5riboseqorf68_partner_02_PDCD1LG2	RGMB	uORF	1B	PDCD1LG2	Q9BQ51	0.0546	0.6093	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.87	0.57
c16riboseqorf58_partner_02_H2AZ1	SRCAP	uoORF	1B	H2AZ1	P0C0S5	0.0549	0.3108	Known Macromolecular Subunit Competitor / Adaptor	1397.5	100.0	False		None	False		Disordered (1-25); M6 cassette (89-100); Required for interaction with INCENP (93-103)	1F66; 3WA9; 4CAY; 5B31; 5B32; 5B33; 5FUG; 5Z30; 6JOU; 7YRD	30	4	1	4	0.132	-11.62	12	19	19.4	24.28	1	15	6096.5	11511.1	0	0	None	113	19	0.53	0.38
c12norep129_partner_02_RRP7A	KRR1	intORF	1B	RRP7A	Q9Y3A4	0.0548	0.4106	Known Macromolecular Subunit Competitor / Adaptor	349.4	100.0	False		None	False		N/A	7MQ9	7	1	0	2	0.583	-9.66	4	3	9.3	29.98	0	2	4587.3	26037.3	0	0	None	34	3	0.68	0.58
c14norep27_partner_04_DFFA	CIDEB	uORF	2B	DFFA	O00273	0.0535	0.4039	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.65	0.72
c3riboseqorf171_partner_02_DNAJC19	ATP11B	uORF	1B	DNAJC19	Q96DA6	0.0538	0.3255	Allosteric Regulatory Surface / Novel Epitope	823.4	0.0	False		None	False		J (62-116)	None	21	1	1	2	0.214	-5.24	7	14	30.4	24.65	0	11	2618.8	9873.9	0	0	None	0	0	0.57	0.48
c14riboseqorf73_partner_01_COA3	COX16	uoORF	1B	COA3	Q9Y2R0	0.054	0.2111	Allosteric Regulatory Surface / Novel Epitope	1230.2	0.0	False		None	False		Disordered (1-34)	None	22	0	0	2	0.143	-6.82	11	14	28.2	26.22	0	13	4267.8	10360.9	0	0	None	0	0	0.57	0.48
c9riboseqorf13_partner_03_EQTN	MOB3B	uORF	1B	EQTN	Q9NQ60	0.0542	0.2166	Peripheral Surface Interaction	740.4	0.0	False		None	False		N/A	None	27	3	0	2	0.338	-8.06	8	10	50.0	29.89	0	16	2731.0	35240.0	0	0	None	0	0	0.66	0.55
c14riboseqorf41_partner_02_ELOB	SOCS4	uORF	1B	ELOB	Q15370	0.0528	0.4378	Known Macromolecular Subunit Competitor / Adaptor	552.2	100.0	False		None	False		Ubiquitin-like (1-66)	1LM8; 1LQB; 1VCB; 29HO; 2C9W; 2IZV; 2JZ3; 2MA9; 3DCG; 3ZKJ	17	2	0	0	0.243	-11.16	7	10	17.5	22.56	0	6	5511.3	8206.1	0	0	None	74	10	0.61	0.38
c5riboseqorf131_partner_01_PRR9	PRR7	uORF	1B	PRR9	Q5T870	0.0532	0.0876	Allosteric Regulatory Surface / Novel Epitope	2125.3	0.0	False		None	False		N/A	None	59	4	1	5	0.112	-15.25	24	22	46.2	25.54	0	37	5072.7	9910.9	0	0	None	0	0	0.33	0.38
c17riboseqorf84_partner_02_EIF1AX	EIF1	dORF	1B	EIF1AX	P47813	0.0527	0.4597	Known Macromolecular Subunit Competitor / Adaptor	961.4	75.0	False		None	False		S1-like (22-96)	28ZU; 28ZV; 28ZX; 28ZY; 3ZJY; 4KZY; 4KZZ; 6YBW; 6ZMW; 7QP6	17	3	0	1	0.177	-8.64	8	12	42.1	25.95	0	8	2518.1	12190.9	0	0	None	95	9	0.58	0.4
c2norep207_partner_03_CSRP3	TTN-AS1	lncRNA-ORF	1B	CSRP3	P50461	0.0532	0.299	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.78	0.5
c10riboseqorf46_partner_01_REEP3	JMJD1C	uORF	1B	REEP3	Q6NUK4	0.0522	0.3299	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.64	0.54
c22riboseqorf6_partner_06_TARBP2	DGCR8	uORF	4	TARBP2	Q15633	0.0518	0.285	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.62	0.58
c11riboseqorf111_partner_03_THAP11	AP002360.1	lncRNA	1B	THAP11	Q96EK4	0.0507	0.2474	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.67	0.79
c7norep166_partner_02_THAP11	THAP5	intORF	1B	THAP11	Q96EK4	0.0505	0.2213	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.58	0.79
c10riboseqorf95_partner_01_SSBP1	TWNK	uORF	1B	SSBP1	Q04837	0.0525	0.521	Known Macromolecular Subunit Competitor / Adaptor	1301.2	76.9	False		None	False		SSB (30-141)	1S3O; 2DUD; 3ULL; 6RUP; 8UZT	28	2	0	5	0.166	-12.3	13	13	59.1	26.66	0	13	2970.8	12118.9	0	0	None	61	10	0.66	0.36
c1riboseqorf213_partner_03_UBB	USP21	uORF	1B	UBB	P0CG47	0.0529	0.3521	Shared Physiological Complex Interface	288.9	33.3	False		None	False		Ubiquitin-like 1 (1-76); Ubiquitin-like 2 (77-152)	6UD0; 8OYP	4	0	0	0	0.444	-9.07	3	3	8.8	27.15	0	2	3458.5	14277.4	0	0	None	125	1	0.81	0.34
c14riboseqorf72_partner_03_SRSF3	SRSF5	uORF	1B	SRSF3	P84103	0.0516	0.3571	Allosteric Regulatory Surface / Novel Epitope	846.1	25.0	False		None	False		RRM (10-83); Sufficient for interaction with NXF1 and SRSP (1-90)	2I2Y; 9ASQ	12	0	0	0	0.3	-9.6	5	8	17.9	27.87	2	4	3632.8	15818.1	0	0	None	24	2	0.58	0.58
c10riboseqorf77_partner_02_DRAP1	BTAF1	uORF	1B	DRAP1	Q14919	0.0513	0.284	Allosteric Regulatory Surface / Novel Epitope	1859.7	0.0	False		None	False		Disordered (91-205)	None	47	7	0	2	0.124	-7.44	18	21	46.2	29.07	0	23	4479.7	17090.9	0	0	None	38	0	0.53	0.44
c2norep113_partner_02_CPSF4L	KRCC1	intORF	1B	CPSF4L	A6NMK7	0.05	0.2319	Allosteric Regulatory Surface / Novel Epitope	1092.4	0.0	False		None	False		N/A	None	20	1	1	2	0.167	-3.02	10	12	52.6	27.03	0	12	2449.5	15039.6	0	0	None	0	0	0.52	0.45
c18norep21_partner_03_SCN1B	nan	mixed	1B	SCN1B	Q07699	0.0491	0.5168	Known Macromolecular Subunit Competitor / Adaptor	1224.4	75.0	False		None	False		Ig-like C2-type (22-150)	21TP; 21TQ; 25IH; 25II; 25IJ; 6AGF; 6J8G; 6J8H; 6J8I; 6J8J	25	4	1	2	0.174	-7.0	12	12	41.4	29.01	2	11	2917.9	16462.2	0	0	None	50	9	0.75	0.43
c5riboseqorf30_partner_02_IL6	IL6ST	uORF	1B	IL6	P05231	0.0485	0.6892	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.83	0.63
c17riboseqorf78_partner_04_IGFBP1	IGFBP4	uORF	1B	IGFBP1	P08833	0.0483	0.3297	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.64	0.67
c17riboseqorf25_partner_01_PMF1	MIS12	uORF	1B	PMF1	Q6P1K2	0.0497	0.3604	Peripheral Surface Interaction	167.4	0.0	False		None	False		N/A	None	1	0	0	0	1.0	-10.5	1	1	4.3	28.01	0	0	2788.6	18386.4	0	0	None	110	0	0.76	0.52
c10riboseqorf66_partner_02_KCNMB4	KCNMA1	uORF	2B	KCNMB4	Q86W47	0.0482	0.5269	Non-Interacting / Dissociated	0.0	0.0	False		None	False		N/A	None	0	0	0	0	0.0	0.0	0	0	0.0		0	0			0	0	None	0	0	0.77	0.64
cXriboseqorf59_partner_07_MEAF6	MORF4L2	uORF	1B	MEAF6	Q9HAF1	0.049	0.2921	Peripheral Surface Interaction	697.6	0.0	False		None	False		N/A	None	12	0	0	3	0.171	-10.05	7	10	21.9	29.25	0	6	3236.3	20034.7	0	0	None	0	0	0.52	0.43
c9riboseqorf20_partner_03_RHNO1	FAM214B	uORF	1B	RHNO1	Q9BSD3	0.0494	0.123	Peripheral Surface Interaction	66.7	0.0	False		None	False		Disordered (1-31)	None	1	0	0	1	1.0	-10.0	1	1	2.0	30.99	0	0	6105.5	24446.5	0	0	None	17	0	0.45	0.54
